,CountyID_x,mergeid,uniqueid,G18USSRROM_x,G18USSDWIL_x,G18USSIMCC_x,G18USSLBOW_x,G18USSCAAL_x,G18USSOWRI_x,geometry_x,joinid,G18USSCAAL_y,G18USSDWIL_y,G18USSIMCC_y,G18USSLBOW_y,G18USSOWRI_y,G18USSRROM_y,totals,geometry_y,OBJECTID,CountyID_y,VistaID,SubPrecinc,VersionNbr,EffectiveD,AliasName,Comments,RcvdDate,GlobalID,SHAPE_Leng,SHAPE_Area,_merge
1,29.0,FRW001,29-FRW001,476.0,79.0,3.0,11.0,18.0,1.0,"POLYGON ((415532.9000000004 4571511.1, 415555.0199999996 4571464.289999999, 415620.6500000004 4571313.779999999, 415605.21 4571118.630000001, 415598.1699999999 4570999.08, 415594.7300000004 4570975.43, 415594.6100000003 4570974.960000001, 415576.2999999998 4570848.51, 415560.4699999997 4570450.91, 415555.1900000004 4570303.6, 415551.6500000004 4570204.82, 415545.4199999999 4570034.73, 415547.0899999999 4569907.359999999, 415545.5800000001 4569837.82, 415435.0999999996 4569840.74, 415434.2999999998 4569805.5, 415434.0800000001 4569797.109999999, 415433.71 4569784.029999999, 415377.4199999999 4569785.65, 415330.7300000004 4569774.640000001, 415256.3200000003 4569756.560000001, 415161.7300000004 4569729.51, 415102.5499999998 4569733.5, 415054.1500000004 4569733.84, 414851.8099999996 4569736.470000001, 414809.3600000003 4569736.460000001, 414647.9500000002 4569737.109999999, 414611.0899999999 4569737.060000001, 414576.5700000003 4569736.859999999, 414385.0099999998 4569739.960000001, 414211.2999999998 4569745.32, 414115.3799999999 4569745.720000001, 414104.96 4569745.23, 414105.0300000003 4569755.51, 414064.4199999999 4569756.4, 414064.4299999997 4569756.710000001, 414072.9000000004 4570135.949999999, 414082.0999999996 4570517.359999999, 414088.8399999999 4570799.66, 414095.29 4571093.630000001, 414104.3099999996 4571386.02, 414104.54 4571410.01, 414104.7300000004 4571429.6, 414105.2199999997 4571480.32, 414105.3499999996 4571494.710000001, 414105.8200000003 4571542.720000001, 414111.96 4571851.779999999, 414114.79 4572135.460000001, 414114.8099999996 4572138, 414162.9000000004 4572106.76, 414188.0800000001 4572089.539999999, 414358.5 4571972.93, 414562.6500000004 4571839.16, 414625.4100000001 4571798.029999999, 414787.3399999999 4571690.199999999, 414822.0800000001 4571680.720000001, 414824.9699999997 4571680.130000001, 414826.9100000001 4571680.460000001, 414891.96 4571670.85, 415093.3600000003 4571664.74, 415112.5999999996 4571664.960000001, 415130 4571607.67, 415151 4571600.470000001, 415158.0800000001 4571599.130000001, 415378.9000000004 4571554.039999999, 415394 4571550.77, 415434.2400000002 4571544.76, 415436.3200000003 4571544.039999999, 415442.0800000001 4571542.050000001, 415444.4900000002 4571541.220000001, 415490.2300000004 4571525.439999999, 415512.5999999996 4571518.59, 415521.5300000003 4571515.74, 415532.9000000004 4571511.1))",29-FRW001,18,79,3,11,1,476,,"POLYGON ((-112.00879581 41.29063454400006, -112.008525221 41.29021534800006, -112.007720681 41.28886657900006, -112.007877951 41.28710745300003, -112.007945446 41.28602998800005, -112.007983198 41.28581655900007, -112.007984571 41.28581237600008, -112.008185704 41.28467159500008, -112.0083196529999 41.28108900400008, -112.0083622559999 41.27976171700004, -112.0083908239999 41.27887168700005, -112.0084416239999 41.27733914200007, -112.008403947 41.27619211700005, -112.008412431 41.27556569700005, -112.0097317139999 41.27558041000003, -112.009736403 41.27526292600004, -112.009737854 41.27518736700006, -112.009740412 41.27506948600006, -112.010412752 41.27507822700005, -112.010968584 41.27497420700007, -112.011854398 41.27480355700004, -112.0129798089999 41.27454993200007, -112.0136869409999 41.27457966200006, -112.014264713 41.27457765900004, -112.01668076 41.27458003500004, -112.017187447 41.27457548500007, -112.01911448 41.27456431100006, -112.01955455 41.27455989100008, -112.01996659 41.27455447000006, -112.022253986 41.27456208500007, -112.024328516 41.27459196600006, -112.0254736429999 41.27458539100007, -112.0255980159999 41.27457984300003, -112.025598596 41.27467244900004, -112.026083528 41.27467611300006, -112.026083489 41.27467889600007, -112.026035829 41.27809540600003, -112.02597983 41.28153148800004, -112.0259391709999 41.28407468400007, -112.025903566 41.28672300600005, -112.0258371579999 41.28935730400008, -112.0258377869999 41.28957339800007, -112.0258383 41.28974989000005, -112.025839628 41.29020670300008, -112.025840006 41.29033633700004, -112.0258412649999 41.29076878900003, -112.025811479 41.29355288200003, -112.0258177649999 41.29610809100006, -112.025817823 41.29613101400003, -112.025239148 41.29585477500007, -112.024936036 41.29570237800004, -112.022884475 41.29467024200005, -112.020427763 41.29348706400003, -112.019672494 41.29312330000005, -112.017723764 41.29216928700004, -112.01730752 41.29208754000007, -112.017272958 41.29208254600007, -112.0172498649999 41.29208569200006, -112.016471775 41.29200606300003, -112.014065836 41.29197222200003, -112.013836198 41.29197617600005, -112.013620362 41.29146208700007, -112.013368605 41.29139944700006, -112.013283933 41.29138806700007, -112.010640708 41.29100522600004, -112.010459978 41.29097729300003, -112.009978638 41.29092737200006, -112.009953742 41.29092113900003, -112.0098846819999 41.29090384700004, -112.009855723 41.29089659400006, -112.0093073419999 41.29075928100008, -112.009039236 41.29069995000003, -112.008932293 41.29067520800004, -112.00879581 41.29063454400006))",676.0,29.0,FRW001:BR,BR,,2021-02-22,,,2021-02-22,{037DDF82-26EC-4E28-B3AE-8E2C87A17947},0.073554973249965,0.000318735461655,both
